,GENDER,OWN_CAR,OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,EDUCATION,CNT_FAM_MEMBERS,AVERGE_STATUS,Civil marriage,Married,Separated,Single / not married,Widow,DAYS_BIRTH_NORMALIZED,DAYS_EMPLOYED_NORMALIZED
7740,-1,-1,-1,0,157500.0,3,2.0,0.26666666666666666,0,1,0,0,0,1.2274170493602137,-0.41386966894516614
8960,-1,-1,1,0,90000.0,1,2.0,0.41379310344827586,0,1,0,0,0,2.0687354594056595,2.2228550682064934
18168,1,1,1,1,112500.0,3,3.0,1.0,0,1,0,0,0,-0.9918161760058442,-0.46529512527006794
21227,-1,-1,-1,0,202500.0,1,2.0,1.0,0,1,0,0,0,0.41823728825538303,-0.45171827410904325
5040,-1,-1,1,0,225000.0,1,1.0,1.0,0,0,0,1,0,0.1385120104389147,-0.4483572295219492
34575,-1,-1,1,0,157500.0,3,2.0,1.0,1,0,0,0,0,-1.8419429565016812,-0.46427796703976315
14053,1,-1,1,0,225000.0,3,1.0,0.8,0,0,0,1,0,-1.3791464117568177,-0.45153400631369817
24225,1,1,1,0,180000.0,1,2.0,1.0,0,1,0,0,0,0.47608685634849096,-0.4436252325374878
9536,-1,1,-1,0,112500.0,1,2.0,1.0,0,1,0,0,0,0.3325342244137417,-0.46203727064836714
4127,-1,-1,1,2,112500.0,1,4.0,0.46153846153846156,0,1,0,0,0,-0.32452259837217545,-0.4663196542121865
20639,-1,-1,-1,0,202500.0,3,2.0,1.0,0,1,0,0,0,-1.1108482091192349,-0.44924908565141936
24533,1,1,1,0,157500.0,1,2.0,0.4339622641509434,0,1,0,0,0,1.0393464370410561,-0.41873433874227595
22538,-1,-1,1,0,202500.0,1,2.0,1.0,0,1,0,0,0,-0.2035860527289704,-0.42760867576609446
18963,1,1,1,1,270000.0,1,3.0,1.0,0,1,0,0,0,-1.394144447929105,-0.4600766613058956
23866,-1,-1,-1,0,54000.0,1,2.0,1.0,0,1,0,0,0,0.9834013814777625,2.2228550682064934
34509,-1,-1,1,0,157500.0,1,1.0,0.06818181818181818,0,0,1,0,0,0.8274694180992206,-0.467196768918029
21565,-1,-1,-1,0,225000.0,1,1.0,1.0,0,0,0,1,0,0.7134367303765922,-0.44186363241398896
12827,1,-1,-1,0,130500.0,3,2.0,0.125,0,1,0,0,0,2.0906373534985234,2.2228550682064934
25653,1,1,1,1,324000.0,1,3.0,0.6470588235294118,0,1,0,0,0,-1.0599024989467036,-0.45065689160785566
7807,-1,-1,-1,1,112500.0,1,3.0,0.5555555555555556,0,1,0,0,0,-1.2986807573721657,-0.4652509009991851
9196,1,-1,1,0,270000.0,1,2.0,1.0,0,1,0,0,0,-0.2569124035637695,-0.4292965687714553
7947,-1,-1,1,0,67500.0,1,2.0,1.0,0,1,0,0,0,-0.19382542601367236,-0.4162504088610244
6293,1,-1,1,0,180000.0,1,2.0,1.0,0,1,0,0,0,0.8172326632514689,-0.4356869759140223
12850,1,1,1,1,234000.0,1,3.0,1.0,0,1,0,0,0,-1.062759267741425,-0.4426301864426245
4156,1,1,1,0,270000.0,1,2.0,0.06779661016949153,0,1,0,0,0,-0.39522762604152956,-0.4387163384694952
33443,1,1,1,0,301500.0,1,2.0,1.0,0,1,0,0,0,-1.6583955614408326,-0.46287753179514063
34366,-1,1,1,4,112500.0,3,6.0,0.2222222222222222,0,1,0,0,0,-0.5485408846915769,-0.4546960416818196
17475,-1,-1,1,0,270000.0,1,2.0,0.21052631578947367,0,1,0,0,0,1.3178813945263905,2.2228550682064934
20117,-1,-1,-1,0,360000.0,1,2.0,0.8,0,1,0,0,0,0.6201156164156938,-0.45597854553742123
3499,1,1,1,0,135000.0,1,2.0,0.32432432432432434,0,1,0,0,0,0.2999194473406726,-0.4493449049049988
6865,1,-1,-1,0,157500.0,1,2.0,0.4897959183673469,0,1,0,0,0,0.248259544969461,-0.39933462524834706
7435,-1,-1,1,0,157500.0,1,1.0,1.0,0,0,0,1,0,-0.03194186097946089,-0.449448094870392
30151,-1,-1,1,0,103500.0,3,2.0,1.0,1,0,0,0,0,-1.6395885002089168,-0.45322189931905904
33778,-1,-1,-1,1,135000.0,3,3.0,0.34285714285714286,0,1,0,0,0,-1.2874917462595068,-0.4581602762343069
14760,-1,-1,1,0,202500.0,1,2.0,0.1,0,1,0,0,0,0.7955688332248319,-0.42067283594930605
22478,-1,-1,1,0,135000.0,1,2.0,1.0,0,1,0,0,0,-0.11526428415883444,-0.4655309880481096
31120,-1,1,-1,0,675000.0,3,1.0,0.7142857142857143,0,0,0,1,0,0.12494235866398816,-0.457931784168079
2480,-1,-1,1,0,67500.0,3,2.0,0.3333333333333333,0,1,0,0,0,1.4847643049513646,2.2228550682064934
26142,1,1,-1,0,360000.0,1,1.0,1.0,0,0,1,0,0,-0.18382673523214751,-0.4540031947713221
11411,1,1,1,0,202500.0,1,2.0,0.3103448275862069,0,1,0,0,0,0.4463288480701433,-0.45440121320926746
14363,1,1,1,0,202500.0,1,1.0,1.0,0,0,0,1,0,-1.4219979436776384,-0.46595111862149635
7708,-1,1,1,0,112500.0,1,2.0,1.0,1,0,0,0,0,-0.5449699236981752,-0.45998821276412993
36156,1,-1,1,0,292500.0,1,2.0,1.0,0,1,0,0,0,-1.1579848942321378,-0.44455394222602695
23147,1,1,1,2,180000.0,1,4.0,0.0,0,1,0,0,0,0.013528375669854391,-0.46024618767761305
26227,-1,-1,-1,0,135000.0,3,2.0,1.0,0,1,0,0,0,-0.6778096726527193,-0.45418009185485336
10388,1,-1,-1,1,135000.0,1,3.0,0.48148148148148145,0,1,0,0,0,-0.3430915955378644,-0.4202158518168503
6621,-1,-1,1,0,270000.0,3,2.0,1.0,0,1,0,0,0,-0.8770692960845354,-0.4614844672623319
17141,-1,-1,1,2,180000.0,3,4.0,0.3142857142857143,0,1,0,0,0,-0.7416108424014968,-0.43492042188538677
30987,-1,-1,-1,0,135000.0,1,2.0,1.0,0,1,0,0,0,-0.573537611645389,-0.45524147435604095
1744,1,1,-1,1,270000.0,2,3.0,1.0,0,1,0,0,0,-0.21953634516616477,-0.44428859660073006
2424,-1,1,1,1,315000.0,3,2.0,0.1,0,0,0,0,1,0.5375073854350007,-0.46611327428140004
7512,-1,1,1,1,180000.0,2,3.0,1.0,1,0,0,0,0,-0.1262152312052664,-0.4640421042617215
16847,1,-1,-1,0,180000.0,3,2.0,0.13725490196078433,1,0,0,0,0,0.8069959084037174,-0.46745474383151214
17673,1,1,1,0,180000.0,1,2.0,0.5714285714285714,0,1,0,0,0,0.8546087216490736,-0.44532049625466247
545,1,1,-1,0,135000.0,1,2.0,1.0,0,1,0,0,0,0.05257088253104657,-0.4234147407440407
33847,-1,1,-1,1,157500.0,3,3.0,0.37037037037037035,0,1,0,0,0,-1.4946074838768069,-0.4673515538661189
22830,-1,1,1,0,405000.0,3,2.0,0.7454545454545455,1,0,0,0,0,0.20231318018769218,-0.46844978992637554
34958,1,1,1,0,144000.0,1,2.0,0.5853658536585366,0,1,0,0,0,-1.3351045595048632,-0.45163719627909144
25380,1,1,1,1,216000.0,1,3.0,0.8,0,1,0,0,0,0.25611565915494483,-0.4585066996895556
18083,1,1,1,1,270000.0,3,3.0,0.5217391304347826,0,1,0,0,0,-0.28571815557721003,-0.4282794105411505
22303,1,1,-1,2,135000.0,3,4.0,1.0,0,1,0,0,0,-0.7737494913421122,-0.4572241958339539
11743,-1,-1,1,0,202500.0,1,2.0,0.625,0,1,0,0,0,1.2405105730026866,2.2228550682064934
28489,-1,-1,1,0,139500.0,1,2.0,1.0,0,1,0,0,0,1.5083326475078158,2.2228550682064934
29853,1,1,-1,0,135000.0,1,2.0,0.08,0,1,0,0,0,-1.0796618164435265,-0.43487619761450397
10460,1,1,-1,2,225000.0,3,4.0,1.0,0,1,0,0,0,-1.1994080417555977,-0.45790230132082377
31628,-1,1,1,0,126000.0,0,2.0,0.13043478260869565,0,1,0,0,0,-1.0132419419662546,-0.46714517393533245
24373,-1,-1,-1,0,166500.0,1,1.0,0.15384615384615385,0,0,0,1,0,1.4138212132157835,2.2228550682064934
19186,-1,-1,1,0,135000.0,0,2.0,0.36363636363636365,1,0,0,0,0,-0.19811057920575442,-0.4619414513947877
33926,-1,1,-1,0,652500.0,3,1.0,0.20588235294117646,0,0,0,1,0,0.7527173013040112,-0.46667344837924907
27234,-1,-1,1,0,135000.0,3,2.0,0.4444444444444444,0,1,0,0,0,-1.669822636619718,-0.46244265979812627
14851,-1,-1,1,0,67500.0,1,2.0,1.0,0,1,0,0,0,2.034454233869003,2.2228550682064934
26348,-1,-1,1,1,315000.0,3,3.0,1.0,0,1,0,0,0,-1.0410954377147879,-0.4585214411131832
1555,1,1,1,0,157500.0,1,2.0,1.0,0,1,0,0,0,1.4376276198384617,-0.3937992206761812
601,1,1,-1,0,180000.0,1,2.0,1.0,0,1,0,0,0,-0.1957299385434866,-0.44607967957148414
11748,-1,-1,-1,0,135000.0,1,2.0,1.0,0,1,0,0,0,0.24135568704888435,-0.44386109531552953
2120,-1,-1,1,1,157500.0,1,3.0,1.0,0,1,0,0,0,-0.20929959031841316,-0.44815084959116275
26380,1,1,1,0,225000.0,3,2.0,0.47619047619047616,0,1,0,0,0,-1.2791595039415695,-0.46570051441982707
29634,-1,-1,-1,2,121500.0,3,4.0,0.2222222222222222,0,1,0,0,0,-1.0184793514232438,-0.4647202097485913
1230,-1,-1,1,0,328500.0,1,2.0,0.8461538461538461,0,1,0,0,0,0.9636420639809397,-0.4552856986269238
8705,1,1,-1,0,225000.0,1,2.0,0.2857142857142857,0,1,0,0,0,-1.5465054503142452,-0.46082110319908964
34132,-1,-1,1,0,74700.0,1,2.0,1.0,0,1,0,0,0,1.4976197645276106,2.2228550682064934
33779,-1,-1,-1,1,135000.0,3,3.0,1.0,0,1,0,0,0,-1.2874917462595068,-0.4581602762343069
5839,-1,-1,1,0,157500.0,1,2.0,1.0,0,1,0,0,0,0.3789567173279641,-0.44037474862760084
18103,-1,-1,-1,0,180000.0,1,1.0,0.12,0,0,0,1,0,-0.2757194647956852,-0.4610274831298761
5596,-1,1,-1,1,225000.0,3,2.0,0.1951219512195122,0,0,0,1,0,-0.5033087121084884,-0.42938501731322093
2817,1,1,1,0,256500.0,3,2.0,1.0,0,1,0,0,0,1.3159768819965763,-0.4569072552259604
30845,-1,-1,-1,0,27000.0,3,2.0,0.47058823529411764,1,0,0,0,0,-0.26334013335189255,-0.4318984300417276
17178,-1,-1,1,0,90000.0,1,1.0,0.21739130434782608,0,0,0,1,0,1.4490546950173473,2.2228550682064934
25549,-1,-1,1,0,90000.0,1,2.0,1.0,0,1,0,0,0,-0.9627723599261768,-0.46724836390072566
1934,-1,-1,-1,0,135000.0,2,1.0,0.24242424242424243,0,0,0,1,0,-1.0777573039137123,-0.4546370759873091
31688,-1,-1,1,1,157500.0,1,2.0,1.0,0,0,0,1,0,-0.7854146305872245,-0.4592953658536325
15491,-1,1,-1,0,315000.0,1,2.0,0.16666666666666666,0,1,0,0,0,0.8250887774369527,-0.4392912539909718
16851,-1,-1,1,0,112500.0,1,1.0,1.0,0,0,0,1,0,1.767584415628781,2.2228550682064934
21675,1,1,1,0,405000.0,3,2.0,0.15384615384615385,0,1,0,0,0,-1.3455793784188417,-0.4499198204264754
20171,-1,-1,-1,0,171000.0,1,2.0,0.8461538461538461,0,1,0,0,0,0.364910937420584,-0.4570988937331193
23753,-1,1,-1,1,450000.0,1,3.0,1.0,1,0,0,0,0,0.9038879833580175,2.2228550682064934
35120,1,1,1,0,495000.0,1,1.0,1.0,0,0,0,1,0,-0.38499087119377795,-0.429642992226704
29833,-1,-1,-1,0,135000.0,3,2.0,0.30303030303030304,0,1,0,0,0,-1.2617808271070146,-0.45978183283334345
13473,-1,-1,-1,0,135000.0,1,1.0,0.1724137931034483,0,0,0,0,1,1.2200370633071833,2.2228550682064934
26225,-1,-1,1,0,135000.0,1,2.0,1.0,0,1,0,0,0,0.9019834708282032,-0.41806360396721987
36367,-1,-1,-1,0,90000.0,1,2.0,1.0,0,0,0,1,0,1.2990743332944747,2.2228550682064934
28315,-1,-1,-1,1,225000.0,1,2.0,1.0,0,0,0,1,0,-0.4733126397639139,-0.4619856756656705
15165,-1,-1,1,0,112500.0,1,2.0,1.0,0,1,0,0,0,1.5809421877069842,2.2228550682064934
29336,1,1,-1,0,180000.0,1,2.0,0.8333333333333334,0,1,0,0,0,0.9669749609081145,-0.4519320247516435
23792,-1,-1,-1,0,180000.0,3,2.0,1.0,0,1,0,0,0,-0.745657931527352,-0.46606905001051724
4410,-1,-1,-1,0,76500.0,1,1.0,1.0,0,0,0,1,0,-1.7748088898257288,-0.4651919353046747
1926,-1,-1,1,0,135000.0,3,2.0,1.0,0,1,0,0,0,1.6121285803826926,2.2228550682064934
609,1,1,-1,0,180000.0,1,2.0,1.0,0,1,0,0,0,-0.1957299385434866,-0.44607967957148414
11260,-1,-1,-1,1,180000.0,3,3.0,1.0,0,1,0,0,0,-0.45379138633331784,-0.45081904726775934
4301,1,-1,1,1,121500.0,1,2.0,0.5882352941176471,0,0,0,1,0,-0.8368364688922094,-0.4360260286574572
21553,-1,1,1,0,270000.0,3,1.0,1.0,0,0,0,1,0,-0.9103982653562849,-0.4678748744048989
30863,-1,-1,-1,0,270000.0,3,2.0,1.0,0,1,0,0,0,-1.0770431117150319,-0.4529860365410173
1863,-1,-1,-1,0,58500.0,1,2.0,0.25,0,1,0,0,0,1.1890887346977017,2.2228550682064934
9715,-1,-1,-1,0,157500.0,1,1.0,1.0,0,0,0,0,1,0.1270849352600292,-0.45440858392108124
30154,1,-1,-1,1,360000.0,0,3.0,0.36,0,1,0,0,0,-0.7999365386270583,-0.4615213208214009
19976,-1,-1,1,0,112500.0,1,2.0,0.13333333333333333,0,1,0,0,0,0.6715374547206786,-0.43506783612166283
26409,1,1,1,0,180000.0,3,2.0,0.48,1,0,0,0,0,-1.3420084174254399,-0.46210360705469133
4254,-1,1,1,2,270000.0,3,4.0,0.30612244897959184,0,1,0,0,0,-0.5490170128240305,-0.46609116214595864
24464,1,1,1,2,135000.0,1,4.0,0.48,0,1,0,0,0,-0.43307981257158784,-0.45306711437096914
28948,-1,-1,-1,0,135000.0,3,1.0,1.0,0,0,0,1,0,-1.4658017318633663,-0.4654130566590888
29131,-1,-1,-1,1,135000.0,1,2.0,0.8,0,0,1,0,0,0.041619935484614616,-0.43130140238480963
16393,-1,-1,-1,1,112500.0,3,3.0,0.19230769230769232,1,0,0,0,0,-0.9282530703232935,-0.42972407005665586
8561,-1,-1,1,1,337500.0,3,2.0,1.0,0,0,0,1,0,-0.37308766788243886,-0.46606905001051724
12942,1,1,1,2,270000.0,1,4.0,1.0,1,0,0,0,0,-0.3566612473127909,-0.467086208240822
2377,1,-1,1,0,157500.0,1,1.0,1.0,0,0,0,1,0,-1.1822674289872694,-0.4665481462784144
19855,-1,-1,1,0,225000.0,1,1.0,0.7333333333333333,0,0,0,1,0,0.44394820740787544,-0.45592695055472465
1725,1,1,1,0,337500.0,1,2.0,1.0,0,1,0,0,0,-0.29571684635873485,-0.4590816152110322
24921,1,1,1,0,234000.0,3,2.0,0.3333333333333333,1,0,0,0,0,1.7494915465955456,-0.43063066760975355
17902,-1,-1,-1,1,108000.0,1,3.0,0.27906976744186046,0,1,0,0,0,-0.19644413074216696,-0.463946285008142
4812,-1,1,1,0,211500.0,1,2.0,1.0,0,1,0,0,0,-0.09907592765541329,-0.43132351452025103
3985,1,-1,1,0,49500.0,1,1.0,0.5294117647058824,0,0,0,1,0,-0.9256343655947988,-0.443581008266605
30333,-1,-1,1,0,121500.0,1,2.0,0.16666666666666666,0,1,0,0,0,1.1750429547903216,2.2228550682064934
12625,-1,1,-1,1,112500.0,1,3.0,1.0,0,1,0,0,0,-1.2182151029875135,-0.44554898832089035
16078,-1,-1,1,2,144000.0,1,4.0,0.5,0,1,0,0,0,-1.1494145878479736,-0.4673147003070499
34355,-1,1,1,0,157500.0,3,2.0,1.0,0,1,0,0,0,-1.4155702138895154,-0.4627743418297474
26487,-1,-1,-1,1,90000.0,1,3.0,0.17073170731707318,0,1,0,0,0,-0.3033348964779919,-0.43876793345219184
20068,-1,-1,1,0,171000.0,1,1.0,1.0,0,0,0,1,0,0.2292144196713185,-0.46428533775157693
1060,-1,1,1,1,157500.0,1,3.0,1.0,0,1,0,0,0,-0.827313906243138,-0.42677578533113475
6344,-1,-1,1,0,202500.0,1,1.0,1.0,0,0,1,0,0,1.8156733570065908,2.2228550682064934
1753,-1,-1,1,0,90000.0,1,2.0,0.4482758620689655,0,1,0,0,0,0.9757833313585055,-0.4676168994914158
26906,1,-1,1,0,148500.0,3,1.0,0.125,0,0,0,1,0,-1.569597664738243,-0.45414323829578435
18301,1,1,-1,0,202500.0,3,2.0,1.0,0,1,0,0,0,-0.1890641446891367,-0.4466767072284022
31227,-1,-1,-1,0,292500.0,1,1.0,1.0,0,0,1,0,0,-1.3367710079684507,-0.44558584187995937
19154,1,1,1,0,202500.0,1,2.0,1.0,1,0,0,0,0,1.2114667569230193,2.2228550682064934
20550,-1,-1,-1,2,67500.0,1,4.0,0.5365853658536586,0,1,0,0,0,-0.49616679012168496,-0.4674178902724431
33002,-1,-1,1,0,450000.0,3,2.0,0.5,0,1,0,0,0,0.12541848679644174,-0.4615802865159113
24022,-1,1,-1,0,216000.0,1,2.0,1.0,0,1,0,0,0,-0.28571815557721003,-0.4373527567839417
32498,1,-1,-1,2,135000.0,1,4.0,1.0,0,1,0,0,0,-0.23120148441127705,-0.46261218616984373
6536,-1,-1,1,0,112500.0,3,2.0,0.7333333333333333,1,0,0,0,0,-0.7599417755009589,-0.4603641190666339
2621,-1,-1,1,0,76500.0,1,1.0,0.5102040816326531,0,0,0,1,0,1.4828597924215503,2.2228550682064934
23577,-1,-1,-1,0,76500.0,1,2.0,0.972972972972973,0,1,0,0,0,1.0991005176639783,2.2228550682064934
16415,-1,-1,1,0,144000.0,1,2.0,1.0,0,1,0,0,0,0.9522149888020541,-0.3897895534494725
14490,1,-1,1,1,157500.0,1,3.0,0.42857142857142855,0,1,0,0,0,-1.3727186819686947,-0.4628111953888164
16567,-1,-1,1,1,180000.0,1,2.0,0.26666666666666666,0,0,0,1,0,-0.17954158204006546,-0.4651698231692333
18828,-1,1,1,2,225000.0,1,4.0,1.0,0,1,0,0,0,-0.6701916225334623,-0.42387172487649644
6123,-1,-1,1,0,112500.0,1,2.0,0.20408163265306123,0,1,0,0,0,-0.5016422636449009,-0.46618698139953807
16425,1,1,1,1,900000.0,1,3.0,1.0,0,1,0,0,0,-0.15025970189417132,-0.4611306730952694
16202,-1,-1,-1,0,112500.0,1,2.0,0.2222222222222222,0,1,0,0,0,1.8780461423580077,2.2228550682064934
14837,-1,-1,1,0,162000.0,1,2.0,1.0,1,0,0,0,0,-0.35404254258429635,-0.41641256452092806
13820,-1,-1,-1,0,148500.0,1,1.0,1.0,0,0,0,0,1,1.1302869103396866,2.2228550682064934
33442,1,1,1,0,301500.0,1,2.0,1.0,0,1,0,0,0,-1.6583955614408326,-0.46287753179514063
18632,1,1,-1,1,225000.0,1,3.0,0.5,0,1,0,0,0,0.6448742793032791,-0.45138659207742216
23869,-1,1,-1,0,81000.0,1,2.0,1.0,1,0,0,0,0,-0.43284174850536106,-0.4519320247516435
28814,-1,1,-1,0,270000.0,1,1.0,0.1111111111111111,0,0,1,0,0,0.6739180953829464,-0.44231324583463094
26074,-1,1,-1,0,112500.0,3,2.0,0.6875,0,1,0,0,0,-1.3093936403523707,-0.45603751123193165
5462,-1,-1,1,1,202500.0,1,2.0,1.0,0,0,1,0,0,0.43847273388465946,-0.4368515483806031
30329,1,1,-1,0,112500.0,3,2.0,0.8333333333333334,0,1,0,0,0,-0.598534338599201,-0.46444012269966684
34404,-1,-1,-1,1,180000.0,1,3.0,0.029411764705882353,0,1,0,0,0,-0.4411739908232984,-0.4633787401984792
21540,-1,1,1,0,225000.0,3,2.0,1.0,0,1,0,0,0,-0.23143954847750384,-0.45014831249270326
18800,-1,-1,1,0,157500.0,3,1.0,1.0,0,0,0,1,0,1.4902397784745804,-0.391116281575957
30495,-1,1,1,0,135000.0,0,2.0,0.17391304347826086,0,1,0,0,0,0.10423078490225816,-0.4646612440540809
13420,-1,1,1,2,157500.0,3,4.0,1.0,0,1,0,0,0,-0.04146442362853215,-0.4650002967975158
10951,-1,-1,1,2,115200.0,1,4.0,0.45454545454545453,0,1,0,0,0,-0.2616736848883051,-0.46396839714358346
11884,-1,1,1,1,157500.0,2,3.0,0.7631578947368421,1,0,0,0,0,-0.6973309260833154,-0.4489542571788672
15682,-1,-1,1,1,67500.0,2,3.0,1.0,0,1,0,0,0,-0.6859038509044298,-0.4437873881973915
31993,-1,-1,-1,0,135000.0,1,2.0,1.0,0,1,0,0,0,-1.1834577493184033,-0.4576738092545959
27810,1,-1,1,2,180000.0,1,4.0,1.0,0,1,0,0,0,0.24516471210851284,-0.4451657113065726
27734,-1,-1,1,0,166500.0,2,2.0,1.0,0,1,0,0,0,-1.2334512032260274,-0.4395492289044549
7792,-1,-1,-1,0,135000.0,1,1.0,1.0,0,0,0,1,0,1.4033463943018052,2.2228550682064934
35236,-1,-1,1,0,360000.0,3,1.0,1.0,0,0,1,0,0,0.6960580535420371,-0.4063146893360183
13911,-1,1,1,0,225000.0,3,1.0,1.0,0,0,1,0,0,-0.9220634046013971,-0.46051153330290995
17816,1,-1,1,0,157500.0,1,2.0,0.19642857142857142,0,1,0,0,0,1.155997829492179,-0.45138659207742216
20592,-1,1,-1,1,405000.0,1,3.0,0.07317073170731707,0,1,0,0,0,-0.5154499794860542,-0.4568777723787052
33869,-1,-1,-1,0,135000.0,1,2.0,1.0,0,1,0,0,0,1.153855252896138,-0.37470170636661826
26194,1,1,-1,2,270000.0,1,4.0,1.0,0,1,0,0,0,-0.1828744789672404,-0.44565217828628356
28961,-1,-1,-1,0,112500.0,3,1.0,0.17142857142857143,0,0,0,1,0,-1.1698880975434767,-0.46808862504749915
3399,1,1,1,1,112500.0,1,3.0,0.375,0,1,0,0,0,-1.1179901311060383,-0.4655015052008544
21651,-1,-1,1,0,243000.0,1,2.0,1.0,0,1,0,0,0,0.24397439177737895,-0.4440969580935712
6065,-1,-1,1,0,225000.0,1,1.0,1.0,0,0,0,0,1,0.3482464527847093,-0.4681991857247062
9275,-1,1,-1,0,180000.0,1,1.0,0.14285714285714285,0,0,1,0,0,-0.14859325343058385,-0.4191986935865455
9986,1,1,1,2,112500.0,1,4.0,1.0,0,1,0,0,0,-0.9296814547206542,-0.46741051956062935
10050,-1,1,1,0,450000.0,3,2.0,1.0,0,1,0,0,0,1.6459336777868956,-0.4676168994914158
23783,-1,-1,-1,0,202500.0,1,2.0,0.2,0,1,0,0,0,1.403584458368032,2.2228550682064934
3012,-1,-1,1,0,202500.0,1,1.0,0.07894736842105263,0,0,0,1,0,0.43513983695748454,-0.39495642243094825
34276,-1,-1,-1,0,90000.0,1,2.0,0.19444444444444445,1,0,0,0,0,-1.0322870672643971,-0.4446792443268616
13490,-1,-1,-1,0,270000.0,3,2.0,1.0,0,1,0,0,0,-0.6449568315134234,-0.451990990446154
11668,-1,-1,-1,0,90000.0,3,1.0,0.14285714285714285,0,0,1,0,0,1.4073934834276605,-0.4579981205744032
4935,-1,1,-1,0,90000.0,1,2.0,1.0,0,1,0,0,0,0.6372562291840221,-0.4277266071551153
2468,1,1,1,0,225000.0,1,2.0,0.18181818181818182,0,1,0,0,0,-1.3443890580877076,-0.4607252839455102
15511,-1,-1,-1,0,90000.0,3,2.0,1.0,0,1,0,0,0,0.9172195710667173,-0.428522644031006
11316,-1,-1,1,1,157500.0,1,3.0,1.0,0,1,0,0,0,-0.28928911657061174,-0.4676390116268572
484,-1,-1,-1,2,67500.0,3,4.0,1.0,0,1,0,0,0,-1.3436748658890274,-0.4660543085868896
25208,-1,-1,-1,1,135000.0,1,3.0,0.7142857142857143,0,1,0,0,0,-0.3616605927035534,-0.4362397793000575
28761,-1,-1,1,0,135000.0,3,1.0,0.22448979591836735,0,0,0,1,0,1.5535648200909042,2.2228550682064934
22440,-1,-1,1,0,180000.0,3,2.0,1.0,0,1,0,0,0,-1.168459713146116,-0.4529712951173897
17360,-1,-1,1,0,135000.0,3,2.0,1.0,0,1,0,0,0,1.4609578983286864,-0.40666111279126704
16224,1,1,1,1,157500.0,1,3.0,0.20833333333333334,0,1,0,0,0,0.22064411328715436,-0.45672298743061535
5467,-1,-1,-1,1,67500.0,1,3.0,1.0,1,0,0,0,0,-0.5259247984000326,-0.44111181980898106
243,1,1,1,1,765000.0,3,3.0,1.0,0,1,0,0,0,-0.8994473183098529,-0.4604451968965857
23118,1,1,1,0,252000.0,3,2.0,0.2857142857142857,0,1,0,0,0,-0.5187828764132292,-0.44947757771764724
26350,-1,-1,1,0,202500.0,3,1.0,0.4782608695652174,0,0,0,1,0,-0.0897914290725688,-0.41185746461999795
21661,-1,-1,1,1,112500.0,1,3.0,0.16216216216216217,0,1,0,0,0,-0.25834078796113014,-0.4638209829073074
17706,1,1,1,0,173250.0,1,2.0,1.0,1,0,0,0,0,0.07090181563050875,-0.4518362054980641
6040,-1,-1,-1,0,67500.0,1,2.0,0.2222222222222222,0,1,0,0,0,-1.4312824422604828,-0.45541837143957226
4399,-1,-1,-1,0,117000.0,1,2.0,1.0,0,1,0,0,0,-0.5906782244137172,-0.4598039449687849
25834,-1,1,1,1,135000.0,1,3.0,0.4,0,1,0,0,0,-1.1465578190532522,-0.46293649748965104
21051,-1,-1,1,0,112500.0,1,2.0,0.3,0,1,0,0,0,0.6189252960845599,-0.43893008911209547
28074,-1,-1,1,0,121500.0,1,2.0,0.75,0,1,0,0,0,1.982318203365338,2.2228550682064934
23928,1,1,-1,0,405000.0,3,2.0,1.0,0,1,0,0,0,0.6379704213827024,-0.4456595489980974
11476,1,1,1,2,180000.0,1,4.0,0.18181818181818182,1,0,0,0,0,-0.6942360932223672,-0.4337705908424335
28967,1,1,1,0,180000.0,1,2.0,0.12,1,0,0,0,0,0.021622553921564966,-0.45867622606127306
6598,-1,-1,1,0,135000.0,1,2.0,0.5,0,1,0,0,0,-0.0124206075488648,-0.46216257274920175
7624,-1,1,1,1,157500.0,1,3.0,1.0,0,1,0,0,0,1.1155269382336264,2.2228550682064934
27008,-1,-1,1,1,135000.0,2,3.0,1.0,0,1,0,0,0,-1.485799113426416,-0.45414323829578435
28941,-1,-1,-1,0,135000.0,3,1.0,1.0,0,0,0,1,0,-1.4658017318633663,-0.4654130566590888
20467,-1,-1,-1,0,121500.0,3,2.0,0.34375,0,1,0,0,0,1.4376276198384617,-0.43063066760975355
30510,-1,1,1,1,119700.0,3,3.0,1.0,0,1,0,0,0,-0.694474157288594,-0.44470872717411686
22534,-1,-1,1,0,135000.0,1,2.0,1.0,0,1,0,0,0,-0.6580503551558964,-0.4635187837229415
3835,1,1,1,0,202500.0,1,2.0,0.2631578947368421,0,1,0,0,0,0.38324187052004616,-0.46751370952602256
33109,1,-1,1,1,360000.0,1,3.0,0.8214285714285714,1,0,0,0,0,-1.059664434880477,-0.450421028829814
28165,-1,1,1,0,135000.0,1,2.0,1.0,0,1,0,0,0,-0.07765016169500295,-0.4072433990245574
17152,-1,-1,1,1,112500.0,1,3.0,1.0,0,1,0,0,0,0.4715636390901821,-0.400233852089631
30295,-1,-1,1,0,337500.0,3,1.0,1.0,0,0,0,1,0,0.1463681246243985,-0.4660174550278206
21074,-1,-1,1,0,148500.0,1,2.0,1.0,0,1,0,0,0,0.7858082065095338,2.2228550682064934
35576,-1,-1,1,0,135000.0,1,2.0,0.10810810810810811,0,1,0,0,0,0.2356421494594416,-0.46240580623905725
